inning,half,outs,base,scoreDiffHome,weHome
6,top,2,7,-2,0.2586
6,top,2,7,-1,0.3753
6,top,2,7,0,0.5085
6,top,2,7,1,0.6405
6,top,2,7,2,0.7543
6,top,2,7,3,0.8409
6,top,2,7,4,0.9011
6,top,2,7,5,0.9401
6,top,2,7,6,0.9643
6,top,2,7,7,0.979
6,top,2,7,8,0.9877
6,top,2,7,9,0.9928
6,top,2,7,10,0.995
6,bottom,0,0,-10,0.005
6,bottom,0,0,-9,0.0075
6,bottom,0,0,-8,0.0129
6,bottom,0,0,-7,0.022
6,bottom,0,0,-6,0.0373
6,bottom,0,0,-5,0.0626
6,bottom,0,0,-4,0.1031
6,bottom,0,0,-3,0.1653
6,bottom,0,0,-2,0.2544
6,bottom,0,0,-1,0.3701
6,bottom,0,0,0,0.503
6,bottom,0,0,1,0.6355
6,bottom,0,0,2,0.7502
6,bottom,0,0,3,0.838
6,bottom,0,0,4,0.8991
6,bottom,0,0,5,0.9388
6,bottom,0,0,6,0.9635
6,bottom,0,0,7,0.9785
6,bottom,0,0,8,0.9874
6,bottom,0,0,9,0.9927
6,bottom,0,0,10,0.995
6,bottom,0,1,-10,0.005
6,bottom,0,1,-9,0.0076
6,bottom,0,1,-8,0.0131
6,bottom,0,1,-7,0.0223
6,bottom,0,1,-6,0.0378
6,bottom,0,1,-5,0.0633
6,bottom,0,1,-4,0.1043
6,bottom,0,1,-3,0.1671
6,bottom,0,1,-2,0.2568
6,bottom,0,1,-1,0.3731
6,bottom,0,1,0,0.5062
6,bottom,0,1,1,0.6385
6,bottom,0,1,2,0.7526
6,bottom,0,1,3,0.8397
6,bottom,0,1,4,0.9002
6,bottom,0,1,5,0.9396
6,bottom,0,1,6,0.964
6,bottom,0,1,7,0.9788
6,bottom,0,1,8,0.9876
6,bottom,0,1,9,0.9927
6,bottom,0,1,10,0.995
6,bottom,0,2,-10,0.005
6,bottom,0,2,-9,0.0077
6,bottom,0,2,-8,0.0133
6,bottom,0,2,-7,0.0226
6,bottom,0,2,-6,0.0383
6,bottom,0,2,-5,0.0642
6,bottom,0,2,-4,0.1057
6,bottom,0,2,-3,0.1692
6,bottom,0,2,-2,0.2597
6,bottom,0,2,-1,0.3767
6,bottom,0,2,0,0.51
6,bottom,0,2,1,0.6419
6,bottom,0,2,2,0.7554
6,bottom,0,2,3,0.8417
6,bottom,0,2,4,0.9016
6,bottom,0,2,5,0.9404
6,bottom,0,2,6,0.9645
6,bottom,0,2,7,0.9791
6,bottom,0,2,8,0.9878
6,bottom,0,2,9,0.9929
6,bottom,0,2,10,0.995
6,bottom,0,3,-10,0.005
6,bottom,0,3,-9,0.0078
6,bottom,0,3,-8,0.0134
6,bottom,0,3,-7,0.0229
6,bottom,0,3,-6,0.0388
6,bottom,0,3,-5,0.065
6,bottom,0,3,-4,0.107
6,bottom,0,3,-3,0.171
6,bottom,0,3,-2,0.2622
6,bottom,0,3,-1,0.3797
6,bottom,0,3,0,0.5132
6,bottom,0,3,1,0.6449
6,bottom,0,3,2,0.7578
6,bottom,0,3,3,0.8435
6,bottom,0,3,4,0.9027
6,bottom,0,3,5,0.9411
6,bottom,0,3,6,0.965
6,bottom,0,3,7,0.9794
6,bottom,0,3,8,0.9879
6,bottom,0,3,9,0.9929
6,bottom,0,3,10,0.995
6,bottom,0,4,-10,0.005
6,bottom,0,4,-9,0.0078
6,bottom,0,4,-8,0.0134
6,bottom,0,4,-7,0.0229
6,bottom,0,4,-6,0.0388
6,bottom,0,4,-5,0.065
6,bottom,0,4,-4,0.107
6,bottom,0,4,-3,0.171
6,bottom,0,4,-2,0.2622
6,bottom,0,4,-1,0.3797
6,bottom,0,4,0,0.5132
6,bottom,0,4,1,0.6449
6,bottom,0,4,2,0.7578
6,bottom,0,4,3,0.8435
6,bottom,0,4,4,0.9027
6,bottom,0,4,5,0.9411
6,bottom,0,4,6,0.965
6,bottom,0,4,7,0.9794
6,bottom,0,4,8,0.9879
6,bottom,0,4,9,0.9929
6,bottom,0,4,10,0.995
6,bottom,0,5,-10,0.005
6,bottom,0,5,-9,0.0079
6,bottom,0,5,-8,0.0136
6,bottom,0,5,-7,0.0232
6,bottom,0,5,-6,0.0393
6,bottom,0,5,-5,0.0658
6,bottom,0,5,-4,0.1082
6,bottom,0,5,-3,0.1729
6,bottom,0,5,-2,0.2647
6,bottom,0,5,-1,0.3828
6,bottom,0,5,0,0.5165
6,bottom,0,5,1,0.6479
6,bottom,0,5,2,0.7601
6,bottom,0,5,3,0.8452
6,bottom,0,5,4,0.9039
6,bottom,0,5,5,0.9418
6,bottom,0,5,6,0.9654
6,bottom,0,5,7,0.9796
6,bottom,0,5,8,0.9881
6,bottom,0,5,9,0.993
6,bottom,0,5,10,0.995
6,bottom,0,6,-10,0.005
6,bottom,0,6,-9,0.0081
6,bottom,0,6,-8,0.0138
6,bottom,0,6,-7,0.0235
6,bottom,0,6,-6,0.0399
6,bottom,0,6,-5,0.0667
6,bottom,0,6,-4,0.1097
6,bottom,0,6,-3,0.1751
6,bottom,0,6,-2,0.2677
6,bottom,0,6,-1,0.3863
6,bottom,0,6,0,0.5202
6,bottom,0,6,1,0.6513
6,bottom,0,6,2,0.7629
6,bottom,0,6,3,0.8471
6,bottom,0,6,4,0.9052
6,bottom,0,6,5,0.9427
6,bottom,0,6,6,0.9659
6,bottom,0,6,7,0.9799
6,bottom,0,6,8,0.9882
6,bottom,0,6,9,0.9931
6,bottom,0,6,10,0.995
6,bottom,0,7,-10,0.005
6,bottom,0,7,-9,0.0082
6,bottom,0,7,-8,0.014
6,bottom,0,7,-7,0.0238
6,bottom,0,7,-6,0.0404
6,bottom,0,7,-5,0.0676
6,bottom,0,7,-4,0.111
6,bottom,0,7,-3,0.1769
6,bottom,0,7,-2,0.2702
6,bottom,0,7,-1,0.3894
6,bottom,0,7,0,0.5235
6,bottom,0,7,1,0.6542
6,bottom,0,7,2,0.7652
6,bottom,0,7,3,0.8488
6,bottom,0,7,4,0.9063
6,bottom,0,7,5,0.9434
6,bottom,0,7,6,0.9663
6,bottom,0,7,7,0.9802
6,bottom,0,7,8,0.9884
6,bottom,0,7,9,0.9932
6,bottom,0,7,10,0.995
6,bottom,1,0,-10,0.005
6,bottom,1,0,-9,0.0074
6,bottom,1,0,-8,0.0127
6,bottom,1,0,-7,0.0216
6,bottom,1,0,-6,0.0367
6,bottom,1,0,-5,0.0615
6,bottom,1,0,-4,0.1015
6,bottom,1,0,-3,0.1628
6,bottom,1,0,-2,0.251
6,bottom,1,0,-1,0.3659
6,bottom,1,0,0,0.4985
6,bottom,1,0,1,0.6313
6,bottom,1,0,2,0.7468
6,bottom,1,0,3,0.8355
6,bottom,1,0,4,0.8974
6,bottom,1,0,5,0.9378
6,bottom,1,0,6,0.9629
6,bottom,1,0,7,0.9781
6,bottom,1,0,8,0.9872
6,bottom,1,0,9,0.9925
6,bottom,1,0,10,0.995
6,bottom,1,1,-10,0.005
6,bottom,1,1,-9,0.0075
6,bottom,1,1,-8,0.0128
6,bottom,1,1,-7,0.0219
6,bottom,1,1,-6,0.0371
6,bottom,1,1,-5,0.0623
6,bottom,1,1,-4,0.1027
6,bottom,1,1,-3,0.1646
6,bottom,1,1,-2,0.2534
6,bottom,1,1,-1,0.3689
6,bottom,1,1,0,0.5017
6,bottom,1,1,1,0.6343
6,bottom,1,1,2,0.7492
6,bottom,1,1,3,0.8373
6,bottom,1,1,4,0.8986
6,bottom,1,1,5,0.9385
6,bottom,1,1,6,0.9634
6,bottom,1,1,7,0.9784
6,bottom,1,1,8,0.9873
6,bottom,1,1,9,0.9926
6,bottom,1,1,10,0.995
6,bottom,1,2,-10,0.005
6,bottom,1,2,-9,0.0076
6,bottom,1,2,-8,0.013
6,bottom,1,2,-7,0.0222
6,bottom,1,2,-6,0.0377
6,bottom,1,2,-5,0.0632
6,bottom,1,2,-4,0.1041
6,bottom,1,2,-3,0.1667
6,bottom,1,2,-2,0.2563
6,bottom,1,2,-1,0.3724
6,bottom,1,2,0,0.5055
6,bottom,1,2,1,0.6378
6,bottom,1,2,2,0.752
6,bottom,1,2,3,0.8393
6,bottom,1,2,4,0.9
6,bottom,1,2,5,0.9394
6,bottom,1,2,6,0.9639
6,bottom,1,2,7,0.9787
6,bottom,1,2,8,0.9875
6,bottom,1,2,9,0.9927
6,bottom,1,2,10,0.995
6,bottom,1,3,-10,0.005
6,bottom,1,3,-9,0.0077
6,bottom,1,3,-8,0.0132
6,bottom,1,3,-7,0.0225
6,bottom,1,3,-6,0.0381
6,bottom,1,3,-5,0.0639
6,bottom,1,3,-4,0.1053
6,bottom,1,3,-3,0.1685
6,bottom,1,3,-2,0.2587
6,bottom,1,3,-1,0.3755
6,bottom,1,3,0,0.5087
6,bottom,1,3,1,0.6408
6,bottom,1,3,2,0.7545
6,bottom,1,3,3,0.8411
6,bottom,1,3,4,0.9011
6,bottom,1,3,5,0.9401
6,bottom,1,3,6,0.9643
6,bottom,1,3,7,0.979
6,bottom,1,3,8,0.9877
6,bottom,1,3,9,0.9928
6,bottom,1,3,10,0.995
6,bottom,1,4,-10,0.005
6,bottom,1,4,-9,0.0077
6,bottom,1,4,-8,0.0132
6,bottom,1,4,-7,0.0225
6,bottom,1,4,-6,0.0381
6,bottom,1,4,-5,0.0639
6,bottom,1,4,-4,0.1053
6,bottom,1,4,-3,0.1685
6,bottom,1,4,-2,0.2587
6,bottom,1,4,-1,0.3755
6,bottom,1,4,0,0.5087
6,bottom,1,4,1,0.6408
6,bottom,1,4,2,0.7545
6,bottom,1,4,3,0.8411
6,bottom,1,4,4,0.9011
6,bottom,1,4,5,0.9401
6,bottom,1,4,6,0.9643
6,bottom,1,4,7,0.979
6,bottom,1,4,8,0.9877
6,bottom,1,4,9,0.9928
6,bottom,1,4,10,0.995
6,bottom,1,5,-10,0.005
6,bottom,1,5,-9,0.0078
6,bottom,1,5,-8,0.0134
6,bottom,1,5,-7,0.0228
6,bottom,1,5,-6,0.0386
6,bottom,1,5,-5,0.0647
6,bottom,1,5,-4,0.1065
6,bottom,1,5,-3,0.1703
6,bottom,1,5,-2,0.2612
6,bottom,1,5,-1,0.3785
6,bottom,1,5,0,0.512
6,bottom,1,5,1,0.6438
6,bottom,1,5,2,0.7569
6,bottom,1,5,3,0.8428
6,bottom,1,5,4,0.9023
6,bottom,1,5,5,0.9409
6,bottom,1,5,6,0.9648
6,bottom,1,5,7,0.9793
6,bottom,1,5,8,0.9878
6,bottom,1,5,9,0.9929
6,bottom,1,5,10,0.995
6,bottom,1,6,-10,0.005
6,bottom,1,6,-9,0.0079
6,bottom,1,6,-8,0.0136
6,bottom,1,6,-7,0.0231
6,bottom,1,6,-6,0.0392
6,bottom,1,6,-5,0.0656
6,bottom,1,6,-4,0.1079
6,bottom,1,6,-3,0.1725
6,bottom,1,6,-2,0.2642
6,bottom,1,6,-1,0.3821
6,bottom,1,6,0,0.5157
6,bottom,1,6,1,0.6472
6,bottom,1,6,2,0.7596
6,bottom,1,6,3,0.8448
6,bottom,1,6,4,0.9036
6,bottom,1,6,5,0.9417
6,bottom,1,6,6,0.9653
6,bottom,1,6,7,0.9796
6,bottom,1,6,8,0.988
6,bottom,1,6,9,0.993
6,bottom,1,6,10,0.995
6,bottom,1,7,-10,0.005
6,bottom,1,7,-9,0.008
6,bottom,1,7,-8,0.0137
6,bottom,1,7,-7,0.0234
6,bottom,1,7,-6,0.0397
6,bottom,1,7,-5,0.0664
6,bottom,1,7,-4,0.1092
6,bottom,1,7,-3,0.1743
6,bottom,1,7,-2,0.2667
6,bottom,1,7,-1,0.3851
6,bottom,1,7,0,0.519
6,bottom,1,7,1,0.6502
6,bottom,1,7,2,0.762
6,bottom,1,7,3,0.8465
6,bottom,1,7,4,0.9047
6,bottom,1,7,5,0.9424
6,bottom,1,7,6,0.9657
6,bottom,1,7,7,0.9798
6,bottom,1,7,8,0.9882
6,bottom,1,7,9,0.9931
6,bottom,1,7,10,0.995
6,bottom,2,0,-10,0.005
6,bottom,2,0,-9,0.0073
6,bottom,2,0,-8,0.0124
6,bottom,2,0,-7,0.0212
6,bottom,2,0,-6,0.036
6,bottom,2,0,-5,0.0605
6,bottom,2,0,-4,0.0998
6,bottom,2,0,-3,0.1604
6,bottom,2,0,-2,0.2476
6,bottom,2,0,-1,0.3618
6,bottom,2,0,0,0.494
6,bottom,2,0,1,0.6271
6,bottom,2,0,2,0.7434
6,bottom,2,0,3,0.833
6,bottom,2,0,4,0.8958
6,bottom,2,0,5,0.9367
6,bottom,2,0,6,0.9623
6,bottom,2,0,7,0.9777
6,bottom,2,0,8,0.987
6,bottom,2,0,9,0.9924
6,bottom,2,0,10,0.995
6,bottom,2,1,-10,0.005
6,bottom,2,1,-9,0.0074
6,bottom,2,1,-8,0.0126
6,bottom,2,1,-7,0.0215
6,bottom,2,1,-6,0.0365
6,bottom,2,1,-5,0.0612
6,bottom,2,1,-4,0.101
6,bottom,2,1,-3,0.1622
6,bottom,2,1,-2,0.25
6,bottom,2,1,-1,0.3648
6,bottom,2,1,0,0.4973
6,bottom,2,1,1,0.6301
6,bottom,2,1,2,0.7458
6,bottom,2,1,3,0.8348
6,bottom,2,1,4,0.897
6,bottom,2,1,5,0.9375
6,bottom,2,1,6,0.9627
6,bottom,2,1,7,0.978
6,bottom,2,1,8,0.9871
6,bottom,2,1,9,0.9925
6,bottom,2,1,10,0.995
6,bottom,2,2,-10,0.005
6,bottom,2,2,-9,0.0075
6,bottom,2,2,-8,0.0128
6,bottom,2,2,-7,0.0218
6,bottom,2,2,-6,0.037
6,bottom,2,2,-5,0.0621
6,bottom,2,2,-4,0.1024
6,bottom,2,2,-3,0.1642
6,bottom,2,2,-2,0.2528
6,bottom,2,2,-1,0.3682
6,bottom,2,2,0,0.501
6,bottom,2,2,1,0.6336
6,bottom,2,2,2,0.7487
6,bottom,2,2,3,0.8369
6,bottom,2,2,4,0.8983
6,bottom,2,2,5,0.9384
6,bottom,2,2,6,0.9633
6,bottom,2,2,7,0.9783
6,bottom,2,2,8,0.9873
6,bottom,2,2,9,0.9926
6,bottom,2,2,10,0.995
6,bottom,2,3,-10,0.005
6,bottom,2,3,-9,0.0076
6,bottom,2,3,-8,0.013
6,bottom,2,3,-7,0.0221
6,bottom,2,3,-6,0.0375
6,bottom,2,3,-5,0.0629
6,bottom,2,3,-4,0.1036
6,bottom,2,3,-3,0.166
6,bottom,2,3,-2,0.2553
6,bottom,2,3,-1,0.3713
6,bottom,2,3,0,0.5042
6,bottom,2,3,1,0.6366
6,bottom,2,3,2,0.7511
6,bottom,2,3,3,0.8387
6,bottom,2,3,4,0.8995
6,bottom,2,3,5,0.9391
6,bottom,2,3,6,0.9637
6,bottom,2,3,7,0.9786
6,bottom,2,3,8,0.9875
6,bottom,2,3,9,0.9927
6,bottom,2,3,10,0.995
6,bottom,2,4,-10,0.005
6,bottom,2,4,-9,0.0076
6,bottom,2,4,-8,0.013
6,bottom,2,4,-7,0.0221
6,bottom,2,4,-6,0.0375
6,bottom,2,4,-5,0.0629
6,bottom,2,4,-4,0.1036
6,bottom,2,4,-3,0.166
6,bottom,2,4,-2,0.2553
6,bottom,2,4,-1,0.3713
6,bottom,2,4,0,0.5042
6,bottom,2,4,1,0.6366
6,bottom,2,4,2,0.7511
6,bottom,2,4,3,0.8387
6,bottom,2,4,4,0.8995
6,bottom,2,4,5,0.9391
6,bottom,2,4,6,0.9637
6,bottom,2,4,7,0.9786
6,bottom,2,4,8,0.9875
6,bottom,2,4,9,0.9927
6,bottom,2,4,10,0.995
6,bottom,2,5,-10,0.005
6,bottom,2,5,-9,0.0077
6,bottom,2,5,-8,0.0131
6,bottom,2,5,-7,0.0224
6,bottom,2,5,-6,0.038
6,bottom,2,5,-5,0.0636
6,bottom,2,5,-4,0.1048
6,bottom,2,5,-3,0.1678
6,bottom,2,5,-2,0.2578
6,bottom,2,5,-1,0.3743
6,bottom,2,5,0,0.5075
6,bottom,2,5,1,0.6396
6,bottom,2,5,2,0.7535
6,bottom,2,5,3,0.8404
6,bottom,2,5,4,0.9007
6,bottom,2,5,5,0.9398
6,bottom,2,5,6,0.9642
6,bottom,2,5,7,0.9789
6,bottom,2,5,8,0.9876
6,bottom,2,5,9,0.9928
6,bottom,2,5,10,0.995
6,bottom,2,6,-10,0.005
6,bottom,2,6,-9,0.0078
6,bottom,2,6,-8,0.0133
6,bottom,2,6,-7,0.0227
6,bottom,2,6,-6,0.0385
6,bottom,2,6,-5,0.0645
6,bottom,2,6,-4,0.1062
6,bottom,2,6,-3,0.1699
6,bottom,2,6,-2,0.2607
6,bottom,2,6,-1,0.3778
6,bottom,2,6,0,0.5112
6,bottom,2,6,1,0.6431
6,bottom,2,6,2,0.7563
6,bottom,2,6,3,0.8424
6,bottom,2,6,4,0.902
6,bottom,2,6,5,0.9407
6,bottom,2,6,6,0.9647
6,bottom,2,6,7,0.9792
6,bottom,2,6,8,0.9878
6,bottom,2,6,9,0.9929
6,bottom,2,6,10,0.995
6,bottom,2,7,-10,0.005
6,bottom,2,7,-9,0.0079
6,bottom,2,7,-8,0.0135
6,bottom,2,7,-7,0.023
6,bottom,2,7,-6,0.039
6,bottom,2,7,-5,0.0653
6,bottom,2,7,-4,0.1075
6,bottom,2,7,-3,0.1718
6,bottom,2,7,-2,0.2632
6,bottom,2,7,-1,0.3809
6,bottom,2,7,0,0.5145
6,bottom,2,7,1,0.6461
6,bottom,2,7,2,0.7587
6,bottom,2,7,3,0.8441
6,bottom,2,7,4,0.9032
6,bottom,2,7,5,0.9414
6,bottom,2,7,6,0.9651
6,bottom,2,7,7,0.9795
6,bottom,2,7,8,0.988
6,bottom,2,7,9,0.993
6,bottom,2,7,10,0.995
7,top,0,0,-10,0.005
7,top,0,0,-9,0.005
7,top,0,0,-8,0.0084
7,top,0,0,-7,0.0152
7,top,0,0,-6,0.0271
7,top,0,0,-5,0.0481
7,top,0,0,-4,0.0839
7,top,0,0,-3,0.1424
7,top,0,0,-2,0.2313
7,top,0,0,-1,0.3529
7,top,0,0,0,0.497
7,top,0,0,1,0.6416
7,top,0,0,2,0.7644
7,top,0,0,3,0.8546
7,top,0,0,4,0.9142
7,top,0,0,5,0.9508
7,top,0,0,6,0.9722
7,top,0,0,7,0.9845
7,top,0,0,8,0.9914
7,top,0,0,9,0.995
7,top,0,0,10,0.995
7,top,0,1,-10,0.005
7,top,0,1,-9,0.005
7,top,0,1,-8,0.0085
7,top,0,1,-7,0.0154
7,top,0,1,-6,0.0275
7,top,0,1,-5,0.0487
7,top,0,1,-4,0.0849
7,top,0,1,-3,0.144
7,top,0,1,-2,0.2336
7,top,0,1,-1,0.3558
7,top,0,1,0,0.5002
7,top,0,1,1,0.6446
7,top,0,1,2,0.7667
7,top,0,1,3,0.8563
7,top,0,1,4,0.9152
7,top,0,1,5,0.9514
7,top,0,1,6,0.9726
7,top,0,1,7,0.9847
7,top,0,1,8,0.9915
7,top,0,1,9,0.995
7,top,0,1,10,0.995
7,top,0,2,-10,0.005
7,top,0,2,-9,0.005
7,top,0,2,-8,0.0087
7,top,0,2,-7,0.0156
7,top,0,2,-6,0.0279
7,top,0,2,-5,0.0494
7,top,0,2,-4,0.0861
7,top,0,2,-3,0.1459
7,top,0,2,-2,0.2363
7,top,0,2,-1,0.3593
7,top,0,2,0,0.504
7,top,0,2,1,0.6481
7,top,0,2,2,0.7694
7,top,0,2,3,0.8581
7,top,0,2,4,0.9164
7,top,0,2,5,0.9521
7,top,0,2,6,0.973
7,top,0,2,7,0.9849
7,top,0,2,8,0.9916
7,top,0,2,9,0.995
7,top,0,2,10,0.995
7,top,0,3,-10,0.005
7,top,0,3,-9,0.005
7,top,0,3,-8,0.0088
7,top,0,3,-7,0.0158
7,top,0,3,-6,0.0283
7,top,0,3,-5,0.05
7,top,0,3,-4,0.0871
7,top,0,3,-3,0.1475
7,top,0,3,-2,0.2387
7,top,0,3,-1,0.3623
7,top,0,3,0,0.5072
7,top,0,3,1,0.651
7,top,0,3,2,0.7717
7,top,0,3,3,0.8597
7,top,0,3,4,0.9174
7,top,0,3,5,0.9526
7,top,0,3,6,0.9733
7,top,0,3,7,0.9851
7,top,0,3,8,0.9917
7,top,0,3,9,0.995
7,top,0,3,10,0.995
7,top,0,4,-10,0.005
7,top,0,4,-9,0.005
7,top,0,4,-8,0.0088
7,top,0,4,-7,0.0158
7,top,0,4,-6,0.0283
7,top,0,4,-5,0.05
7,top,0,4,-4,0.0871
7,top,0,4,-3,0.1475
7,top,0,4,-2,0.2387
7,top,0,4,-1,0.3623
7,top,0,4,0,0.5072
7,top,0,4,1,0.651
7,top,0,4,2,0.7717
7,top,0,4,3,0.8597
7,top,0,4,4,0.9174
7,top,0,4,5,0.9526
7,top,0,4,6,0.9733
7,top,0,4,7,0.9851
7,top,0,4,8,0.9917
7,top,0,4,9,0.995
7,top,0,4,10,0.995
7,top,0,5,-10,0.005
7,top,0,5,-9,0.005
7,top,0,5,-8,0.0089
7,top,0,5,-7,0.016
7,top,0,5,-6,0.0286
7,top,0,5,-5,0.0507
7,top,0,5,-4,0.0882
7,top,0,5,-3,0.1491
7,top,0,5,-2,0.241
7,top,0,5,-1,0.3653
7,top,0,5,0,0.5105
7,top,0,5,1,0.654
7,top,0,5,2,0.774
7,top,0,5,3,0.8612
7,top,0,5,4,0.9183
7,top,0,5,5,0.9532
7,top,0,5,6,0.9736
7,top,0,5,7,0.9853
7,top,0,5,8,0.9918
7,top,0,5,9,0.995
7,top,0,5,10,0.995
7,top,0,6,-10,0.005
7,top,0,6,-9,0.005
7,top,0,6,-8,0.009
7,top,0,6,-7,0.0162
7,top,0,6,-6,0.029
7,top,0,6,-5,0.0514
7,top,0,6,-4,0.0894
7,top,0,6,-3,0.151
7,top,0,6,-2,0.2438
7,top,0,6,-1,0.3688
7,top,0,6,0,0.5142
7,top,0,6,1,0.6573
7,top,0,6,2,0.7766
7,top,0,6,3,0.863
7,top,0,6,4,0.9195
7,top,0,6,5,0.9539
7,top,0,6,6,0.974
7,top,0,6,7,0.9855
7,top,0,6,8,0.9919
7,top,0,6,9,0.995
7,top,0,6,10,0.995
7,top,0,7,-10,0.005
7,top,0,7,-9,0.0051
7,top,0,7,-8,0.0091
7,top,0,7,-7,0.0164
7,top,0,7,-6,0.0294
7,top,0,7,-5,0.052
7,top,0,7,-4,0.0905
7,top,0,7,-3,0.1527
7,top,0,7,-2,0.2462
7,top,0,7,-1,0.3718
7,top,0,7,0,0.5175
7,top,0,7,1,0.6603
7,top,0,7,2,0.7789
7,top,0,7,3,0.8645
7,top,0,7,4,0.9204
7,top,0,7,5,0.9545
7,top,0,7,6,0.9743
7,top,0,7,7,0.9857
7,top,0,7,8,0.992
7,top,0,7,9,0.995
7,top,0,7,10,0.995
7,top,1,0,-10,0.005
7,top,1,0,-9,0.005
7,top,1,0,-8,0.0083
7,top,1,0,-7,0.0149
7,top,1,0,-6,0.0267
7,top,1,0,-5,0.0473
7,top,1,0,-4,0.0826
7,top,1,0,-3,0.1402
7,top,1,0,-2,0.2281
7,top,1,0,-1,0.3488
7,top,1,0,0,0.4925
7,top,1,0,1,0.6375
7,top,1,0,2,0.7612
7,top,1,0,3,0.8524
7,top,1,0,4,0.9128
7,top,1,0,5,0.9499
7,top,1,0,6,0.9717
7,top,1,0,7,0.9842
7,top,1,0,8,0.9912
7,top,1,0,9,0.995
7,top,1,0,10,0.995
7,top,1,1,-10,0.005
7,top,1,1,-9,0.005
7,top,1,1,-8,0.0084
7,top,1,1,-7,0.0151
7,top,1,1,-6,0.027
7,top,1,1,-5,0.0479
7,top,1,1,-4,0.0836
7,top,1,1,-3,0.1418
7,top,1,1,-2,0.2304
7,top,1,1,-1,0.3517
7,top,1,1,0,0.4958
7,top,1,1,1,0.6405
7,top,1,1,2,0.7635
7,top,1,1,3,0.854
7,top,1,1,4,0.9138
7,top,1,1,5,0.9505
7,top,1,1,6,0.9721
7,top,1,1,7,0.9844
7,top,1,1,8,0.9913
7,top,1,1,9,0.995
7,top,1,1,10,0.995
7,top,1,2,-10,0.005
7,top,1,2,-9,0.005
7,top,1,2,-8,0.0085
7,top,1,2,-7,0.0153
7,top,1,2,-6,0.0274
7,top,1,2,-5,0.0486
7,top,1,2,-4,0.0847
7,top,1,2,-3,0.1436
7,top,1,2,-2,0.2331
7,top,1,2,-1,0.3551
7,top,1,2,0,0.4995
7,top,1,2,1,0.6439
7,top,1,2,2,0.7662
7,top,1,2,3,0.8559
7,top,1,2,4,0.915
7,top,1,2,5,0.9512
7,top,1,2,6,0.9725
7,top,1,2,7,0.9846
7,top,1,2,8,0.9915
7,top,1,2,9,0.995
7,top,1,2,10,0.995
7,top,1,3,-10,0.005
7,top,1,3,-9,0.005
7,top,1,3,-8,0.0086
7,top,1,3,-7,0.0155
7,top,1,3,-6,0.0278
7,top,1,3,-5,0.0492
7,top,1,3,-4,0.0857
7,top,1,3,-3,0.1452
7,top,1,3,-2,0.2354
7,top,1,3,-1,0.3581
7,top,1,3,0,0.5027
7,top,1,3,1,0.6469
7,top,1,3,2,0.7685
7,top,1,3,3,0.8575
7,top,1,3,4,0.916
7,top,1,3,5,0.9518
7,top,1,3,6,0.9728
7,top,1,3,7,0.9848
7,top,1,3,8,0.9916
7,top,1,3,9,0.995
7,top,1,3,10,0.995
7,top,1,4,-10,0.005
7,top,1,4,-9,0.005
7,top,1,4,-8,0.0086
7,top,1,4,-7,0.0155
7,top,1,4,-6,0.0278
7,top,1,4,-5,0.0492
7,top,1,4,-4,0.0857
7,top,1,4,-3,0.1452
7,top,1,4,-2,0.2354
7,top,1,4,-1,0.3581
7,top,1,4,0,0.5027
7,top,1,4,1,0.6469
7,top,1,4,2,0.7685
7,top,1,4,3,0.8575
7,top,1,4,4,0.916
7,top,1,4,5,0.9518
7,top,1,4,6,0.9728
7,top,1,4,7,0.9848
7,top,1,4,8,0.9916
7,top,1,4,9,0.995
7,top,1,4,10,0.995
7,top,1,5,-10,0.005
7,top,1,5,-9,0.005
7,top,1,5,-8,0.0087
7,top,1,5,-7,0.0157
7,top,1,5,-6,0.0281
7,top,1,5,-5,0.0498
7,top,1,5,-4,0.0867
7,top,1,5,-3,0.1469
7,top,1,5,-2,0.2378
7,top,1,5,-1,0.3611
7,top,1,5,0,0.506
7,top,1,5,1,0.6499
7,top,1,5,2,0.7708
7,top,1,5,3,0.8591
7,top,1,5,4,0.917
7,top,1,5,5,0.9524
7,top,1,5,6,0.9732
7,top,1,5,7,0.985
7,top,1,5,8,0.9917
7,top,1,5,9,0.995
7,top,1,5,10,0.995
7,top,1,6,-10,0.005
7,top,1,6,-9,0.005
7,top,1,6,-8,0.0089
7,top,1,6,-7,0.0159
7,top,1,6,-6,0.0285
7,top,1,6,-5,0.0505
7,top,1,6,-4,0.0879
7,top,1,6,-3,0.1487
7,top,1,6,-2,0.2405
7,top,1,6,-1,0.3646
7,top,1,6,0,0.5097
7,top,1,6,1,0.6533
7,top,1,6,2,0.7735
7,top,1,6,3,0.8609
7,top,1,6,4,0.9181
7,top,1,6,5,0.9531
7,top,1,6,6,0.9736
7,top,1,6,7,0.9852
7,top,1,6,8,0.9918
7,top,1,6,9,0.995
7,top,1,6,10,0.995
7,top,1,7,-10,0.005
7,top,1,7,-9,0.005
7,top,1,7,-8,0.009
7,top,1,7,-7,0.0162
7,top,1,7,-6,0.0289
7,top,1,7,-5,0.0511
7,top,1,7,-4,0.089
7,top,1,7,-3,0.1504
7,top,1,7,-2,0.2429
7,top,1,7,-1,0.3676
7,top,1,7,0,0.513
7,top,1,7,1,0.6562
7,top,1,7,2,0.7757
7,top,1,7,3,0.8624
7,top,1,7,4,0.9191
7,top,1,7,5,0.9537
7,top,1,7,6,0.9739
7,top,1,7,7,0.9854
